"id","name","review_count","categories1","categories2","categories3","rating","latitude","longitude","price","distance"
"one-eyed-jacks-bbq-restaurant-lockport","One-Eyed Jacks BBQ Restaurant","88","bbq","","","4.0","43.13321","-78.6964","$$","24817.2523358"
"china-king-restaurant-buffalo-3","China King Restaurant","18","chinese","","","3.5","42.99208","-78.76048","$","8348.3461601"
"ricotas-pizza-buffalo","Ricota's Pizza","2","pizza","","","3.5","42.86876","-78.84623","","7023.84630444"
"tonys-ranch-house-buffalo","Tony's Ranch House","4","diners","breakfast_brunch","","3.0","42.9316444397","-78.8467407227","$","2793.58861053"
"doctor-birds-rasta-rant-buffalo","Doctor Bird's Rasta-Rant","19","delis","caribbean","","3.5","42.9494667053","-78.8282928467","$","2772.72786265"
"eckls-restaurant-orchard-park","Eckl's Restaurant","37","tradamerican","","","3.5","42.749664","-78.74723","$$","20448.9370881"
"mammosers-tavern-and-restaurant-hamburg-2","Mammoser's Tavern & Restaurant","35","pubs","tradamerican","","4.0","42.7152938843","-78.8289642334","$$","23586.9247805"
"panda-kitchen-buffalo","Panda Kitchen","6","chinese","","","3.0","42.9515699","-78.90451","$","7916.2388529"
"st-gregory-the-great-café-buffalo","St. Gregory the Great Café","1","cafes","pizza","","4.0","42.99345","-78.72825","","10028.8403923"
"caribe-cafe-buffalo","Caribe Cafe","2","caribbean","","","3.5","42.8968658298","-78.8879299164","$","6958.0453808"
"wine-on-third-niagara-falls","Wine On Third","144","wine_bars","tapasmallplates","pizza","4.0","43.0908660889","-79.0591278076","$$","27048.1580679"
"snyder-bar-and-grill-amherst","Snyder Bar & Grill","32","chicken_wings","pubs","tradamerican","4.0","42.950466156","-78.7821273804","$","3618.04979105"
"mighty-taco-buffalo-2","Mighty Taco","80","hotdogs","mexican","","3.0","42.94895","-78.86815","$","5094.72175601"
"dys-country-kitchen-marilla","Dy's Country Kitchen","9","diners","breakfast_brunch","","4.0","42.840687","-78.558273","$","22881.4673728"
"ziggys-taco-and-sub-buffalo","Ziggy's Taco & Sub","23","mexican","sandwiches","","3.0","42.96355","-78.80299","$","4143.07910238"
"pie-o-mine-greens-east-amherst-2","Pie O Mine Greens","48","pizza","tradamerican","salad","4.0","43.0258275098","-78.6976729839","$$","14451.9295269"
"ag-niagara-falls","AG","139","french","newcanadian","","4.5","43.09042","-79.0790899","$$$","28369.5533458"
"la-costa-verde-depew","La Costa Verde","25","italian","","","3.5","42.91299","-78.69726","$$","9566.12842728"
"pistachios-buffalo","Pistachio's","3","italian","","","3.5","43.0009613","-78.7937012","$","8373.25343248"
"michaels-restaurant-niagara-falls","Michael's Restaurant","88","italian","","","4.0","43.0949","-79.02526","$$","25408.1054234"
"roccos-wood-fired-pizza-williamsville","Rocco's Wood Fired Pizza","97","pizza","chicken_wings","wine_bars","3.5","42.99567","-78.696697","$$","12165.6576707"
"new-hong-kong-chinese-restaurant-buffalo","New Hong Kong Chinese restaurant","8","chinese","","","3.0","42.8430977","-78.8235986","$","9377.2057516"
"checkers-hamburgers-buffalo","Checkers Hamburgers","22","hotdogs","burgers","chicken_wings","3.5","42.9509884382","-78.8774238931","$","5867.30473509"
"mister-dees-cheektowaga-2","Mister Dee's","19","bars","newamerican","","3.5","42.933065","-78.762513","$","4177.71145544"
"the-big-sizzle-burger-niagara-falls","The Big Sizzle Burger","61","burgers","","","4.5","43.07951","-79.0831","$$","27726.4465977"
"original-auntie-jamaican-restaurant-buffalo","Original Auntie Jamaican Restaurant","5","caribbean","","","3.0","42.945618","-78.813334","","2061.10523436"
"ms-goodies-buffalo","Ms. Goodies","1","hotdogs","","","4.0","42.90431","-78.81413","","2533.53149752"
"pats-pizzeria-buffalo","Pat's Pizzeria","11","pizza","chicken_wings","","3.5","42.958248","-78.896255","$","7600.52496906"
"brick-oven-pizzeria-and-pub-grand-island","Brick Oven Pizzeria & Pub","12","pizza","pubs","","3.5","43.028785","-78.968795","$$","16973.7636976"
"nanas-mediterrean-buffalo","Nana's Mediterrean","1","mediterranean","","","4.0","42.78394","-78.81059","","15872.4408367"
"homegrown-bistro-orchard-park","Homegrown Bistro","16","breakfast_brunch","gluten_free","coffee","4.0","42.7688729874","-78.7439244613","$$","18475.7285328"
"the-kitchen-fort-erie","The Kitchen","1","delis","sandwiches","cakeshop","5.0","42.8827865648","-79.0518645197","","20055.4325367"
"di-marcos-pizzeria-buffalo","Di Marco's Pizzeria","18","pizza","","","3.0","42.958837","-78.832215","$$","3856.09209847"
"penny-lane-cafe-clarence","Penny Lane Cafe","23","cafes","salad","breakfast_brunch","4.0","42.9778404236","-78.6067886353","$$","17735.5689267"
"rodneys-restaurant-and-lounge-hamburg","Rodney's Restaurant and Lounge","45","newamerican","seafood","","3.5","42.77013","-78.86639","$$","17986.1536254"
"china-king-chinese-restaurant-buffalo","China King Chinese Restaurant","1","chinese","","","5.0","42.9921875149","-78.6970015615","","11889.0684516"
"pepes-pizzeria-buffalo","Pepe's Pizzeria","15","pizza","","","3.5","42.9584","-78.85897","$$","5109.80577796"
"seneca-st-mini-mart-buffalo","Seneca St Mini Mart","2","delis","convenience","","4.0","42.87024","-78.83433","","6551.34633352"
"zaika-indian-cuisine-niagara-falls","Zaika Indian Cuisine","357","indpak","","","4.0","43.0891265869","-79.0588912964","$$","26911.8630633"
"nelsons-cafe-niagara-falls","Nelsons Cafe","10","tradamerican","cafes","","4.5","43.0667924804","-78.923710498","$","17948.7066976"
"koutouki-greek-cuisine-niagara-falls","KouTouki Greek Cuisine","137","greek","","","4.5","43.08988","-79.08998","$$","28874.46124"
"paris-crepes-cafe-niagara-falls","Paris Crepes Cafe","173","creperies","","","4.5","43.10692","-79.0696","$$","28883.1886908"
"china-star-buffalo","China Star","15","chinese","","","3.5","42.9474907","-78.8501511","$","3772.17950153"
"jims-steakout-buffalo-3","Jim's STEAKOUT","27","steak","","","3.0","42.953983","-78.868702","$","5420.64046479"
"train-stop-family-restaurant-buffalo","Train Stop Family Restaurant","5","tradamerican","breakfast_brunch","","2.0","42.8720016","-78.7864532","$","6498.57285624"
"savorys-hamburg","Savory's","74","diners","breakfast_brunch","newamerican","4.0","42.735332","-78.841392","$","21428.8980102"
"mcdonalds-buffalo-6","McDonald's","12","hotdogs","burgers","","2.5","42.9406718062","-78.7932304761","$","2217.85237542"
"mama-mias-pizzeria-and-cafe-buffalo","Mama Mia's Pizzeria & Cafe","10","pizza","chicken_wings","","4.0","42.974155426","-78.8573074341","$","6348.7019422"
"tea-leaf-cafe-amherst","Tea Leaf Cafe","160","chinese","coffee","bubbletea","4.0","42.99236","-78.80467","$","7253.48367278"
"good-tymes-south-depew","Good Tymes South","37","bars","gastropubs","beer_and_wine","4.0","42.90192","-78.68766","$$","10597.1257051"
"china-kitchen-buffalo","China Kitchen","4","chinese","","","3.0","42.897036","-78.815624","$","3346.74677105"
"tim-hortons-buffalo-16","Tim Horton's","4","hotdogs","cafes","sandwiches","3.5","42.872562","-78.81916","$","6068.64250326"
"rachels-cafe-and-deli-williamsville","Rachel's Cafe & Deli","44","mideastern","","","4.0","42.9647999","-78.73144","$","7858.66149572"
"linguines-italian-restaurant-bowmansville","Linguine's Italian Restaurant","36","italian","","","3.5","42.9444618","-78.6777115","$$","11196.7121981"
"woo-chon-korea-house-williamsville","Woo Chon Korea House","89","korean","","","4.0","42.97495","-78.74035","$$","7975.45934622"
"riley-street-station-east-aurora","Riley Street Station","68","gastropubs","","","3.0","42.7687683","-78.6119995","$$","24053.8071892"
"buffalo-tap-room-and-grill-tonawanda-2","Buffalo Tap Room & Grill","42","tradamerican","pubs","","3.5","42.9818572998","-78.8252258301","$$","6169.78582078"
"napoli-ristorante-and-pizzeria-niagara-falls","Napoli Ristorante and Pizzeria","190","italian","","","4.5","43.08978","-79.08515","$$","28564.8000839"
"family-tree-buffalo","Family Tree","56","greek","tradamerican","","3.0","42.97364","-78.81417","$$","5823.89407606"
"tinas-place-sanborn","Tina's Place","7","newamerican","","","5.0","43.1388283","-78.8891068","$","24339.0313221"
"deco-restaurant-buffalo","Deco Restaurant","5","newamerican","breakfast_brunch","buffets","1.5","42.8838087","-78.8802646","$$","7349.92401602"
"ny-deli-and-diner-buffalo","NY Deli & Diner","1","kosher","vegetarian","vegan","4.0","42.8711","-78.8593199","$","7271.82049274"
"pans-garden-buffalo","Pan's Garden","7","chinese","","","2.5","42.92199","-78.85823","$$","3714.77080318"
"tammys-brek-n-ridge-fort-erie","Tammy's Brek N Ridge","6","breakfast_brunch","soup","sandwiches","4.5","42.9033176629","-79.0482124361","$","19321.9098487"
"smokey-bones-bar-and-fire-grill-cheektowaga","Smokey Bones Bar & Fire Grill","51","bbq","","","3.0","42.9075749906","-78.7635606122","$$","4585.68397346"
"buffalo-joes-cafe-clarence","Buffalo Joe's Cafe","44","cafes","diners","breakfast_brunch","4.0","42.9649952204","-78.6726152524","$","12192.5228661"
"daniels-restaurant-hamburg","Daniel's Restaurant","36","french","","","4.5","42.7203397","-78.8276429","$$$","23018.8454632"
"lebros-restaurant-getzville","Lebro's Restaurant","58","italian","","","3.5","43.0248489","-78.7681427","$$","11469.5939806"
"jo-jos-pizza-and-subs-buffalo","Jo Jo's Pizza & Subs","7","pizza","","","4.0","42.8492680192","-78.813650161","$$","8676.51842768"
"the-shores-waterfront-restaurant-north-tonawanda","The Shores Waterfront Restaurant","29","newamerican","seafood","","2.5","43.02455","-78.88587","$$","12365.7903651"
"3-west-sports-bar-and-grill-fort-erie","3 West Sports Bar & Grill","2","bbq","","","4.0","42.9045022738","-78.9856653104","","14269.4207149"
"great-wall-buffalo","Great Wall","22","chinese","","","2.5","42.9220581055","-78.8773803711","$","5257.81726056"
"hyderabad-biryani-house-williamsville","Hyderabad Biryani House","22","indpak","","","4.0","42.9961672425","-78.696879521","$$","12312.2315299"
"harborview-market-and-deli-buffalo","Harborview Market & Deli","1","delis","","","5.0","42.8790070117","-78.8817883283","","7719.8028125"
"bob-and-johns-suburban-pizzeria-buffalo","Bob & Johns Suburban Pizzeria","9","pizza","","","3.0","42.9505615","-78.7821884","$","3625.54255622"
"cozy-thai-hamburg","Cozy Thai","82","thai","","","4.5","42.71589","-78.84198","$$","23613.7428222"
"kings-wok-buffalo","King's Wok","1","chinese","","","1.0","42.9428939819","-78.8133239746","","1757.82301922"
"popeyes-louisiana-kitchen-buffalo","Popeye's Louisiana Kitchen","40","cajun","hotdogs","chicken_wings","2.5","42.954032606","-78.8788005653","$","6125.35757607"
"tai-pei-chinese-restaurant-grand-island","Tai Pei Chinese Restaurant","12","chinese","","","4.0","43.0247783661","-78.9655584097","$","16463.9859405"
"joes-crab-shack-amherst","Joe's Crab Shack","77","seafood","newamerican","","3.5","42.990372","-78.809074","$$","7081.04401832"
"canyon-creek-niagara-falls","Canyon Creek","145","steak","seafood","","4.0","43.08174","-79.08084","$$$","27777.2019626"
"american-grille-on-seneca-east-aurora","American Grille On Seneca","42","newamerican","sportsbars","","3.0","42.7822699","-78.64327","$$","21135.6762622"
"samurai-buffalo-east-amherst-2","Samurai Buffalo","91","sushi","japanese","","4.0","43.03185","-78.69888","$$","14950.0894585"
"alley-cat-buffalo-2","Alley Cat","26","divebars","pubs","","3.5","42.8995078057","-78.8774203509","$","6064.24095836"
"the-palmwood-fort-erie","The Palmwood","5","newcanadian","","","3.5","42.8608093","-79.0571899","","21323.3172595"
"dragon-express-buffalo-2","Dragon Express","10","chinese","","","2.5","42.887840271","-78.8731155396","$","6548.21777656"
"billygans-cafe-tonawanda","Billygans Cafe","3","cafes","","","5.0","43.0207721786","-78.8799094409","$","11747.6171217"
"ichiban-japanese-restaurant-blasdell","Ichiban Japanese Restaurant","30","japanese","","","4.5","42.7840997279","-78.8111429662","$$","15404.9179106"
"maggies-bar-and-grill-buffalo","Maggies Bar And Grill","7","pubs","tradamerican","","3.5","42.956905365","-78.8891830444","$","7016.41179738"
"riverside-cafe-buffalo","Riverside Cafe","1","cafes","","","5.0","42.950489","-78.904564","$","7882.41374478"
"smokes-poutinerie-niagara-falls","Smoke's Poutinerie","137","hotdogs","poutineries","","4.0","43.0905865788","-79.0786545714","$","28222.7075081"
"pyung-taik-restaurant-niagara-falls","Pyung Taik Restaurant","61","korean","","","4.0","43.08874","-79.05706","$$","26764.0805898"
"zorbas-texas-hots-depew","Zorba's Texas Hots","37","hotdog","burgers","","4.0","42.9246347398","-78.6972892284","$","9447.9599019"
"nine-eleven-tavern-buffalo","Nine-Eleven Tavern","94","pubs","","","4.0","42.8452187","-78.823349","$$","9142.1928658"
"green-buffalo-pub-lancaster","Green Buffalo Pub","10","tradamerican","pubs","","4.0","42.89243","-78.66845","$","12396.512022"
"gate-house-grill-williamsville","Gate House Grill","30","seafood","chicken_wings","","3.5","42.965341892","-78.6875152588","$$","11077.2343137"
"bridgeburg-bar-and-grill-fort-erie","Bridgeburg Bar & Grill","2","breakfast_brunch","newcanadian","turkish","4.5","42.92967","-78.91436","","8167.88217546"
"gulinos-pizzeria-buffalo","Gulino's Pizzeria","2","pizza","","","4.5","42.8510284424","-78.8042526245","","8487.9247011"
"curts-stop-inn-restaurant-buffalo","Curt's Stop Inn Restaurant","2","tradamerican","","","4.5","42.79396","-78.84638","$","15056.0709349"
"cocos-restaurant-buffalo","Coco's Restaurant","3","tradamerican","","","2.5","42.91262","-78.865051","","4519.15611094"
"power-city-eatery-niagara-falls","Power City Eatery","22","coffee","bagels","sandwiches","5.0","43.089638","-79.059693","$","26991.116621"
"avenue-pizza-and-submarine-take-out-buffalo-2","Avenue Pizza & Submarine Take Out","2","pizza","","","4.5","42.91895","-78.79827","","1513.20478763"
"t-c-jrs-buffalo","T C Jr's","5","pizza","","","3.0","42.964321","-78.869888","$$","6201.43156067"
"serafims-greek-on-the-street-kenmore","Serafim's Greek On the Street","34","greek","","","4.5","42.97113","-78.87059","$$","6775.10204696"
"china-panda-buffalo","China Panda","2","chinese","","","3.0","42.9718895","-78.6966019","","10964.8341457"
"nite-cappe-restaurant-buffalo","Nite-Cappe Restaurant","9","seafood","steak","","2.0","42.81694","-78.80137","$","12294.9192158"
"the-irishman-pub-and-eatery-williamsville","The Irishman Pub & Eatery","122","irish","pubs","","3.5","42.96263","-78.74414","$$","6861.96697813"
"mr-bills-restaurant-and-bar-cheektowaga","Mr Bill's Restaurant & Bar","36","tradamerican","","","3.5","42.94168","-78.74539","$$","5735.29829972"
"zips-pizza-buffalo-2","Zip's Pizza","3","pizza","","","3.5","42.958981","-78.908379","$$","8527.79867454"
"sizzle-box-buffalo","Sizzle Box","1","foodstands","","","4.0","42.8893159","-78.8771915","$","6694.71519209"
"backety-back-diner-fort-erie","Backety Back Diner","5","tradamerican","diners","","4.0","42.9032960882","-79.0579350293","$$","20107.1953484"
"aguacates-mexican-restaurant-lockport","Aguacates Mexican Restaurant","70","mexican","","","4.5","43.15007","-78.69745","$$","26517.824211"
"pine-ridge-pizza-and-subs-buffalo","Pine Ridge Pizza & Subs","2","pizza","","","2.0","42.919651","-78.793304","","1814.97180916"
"pizza-by-molinos-buffalo","Pizza By Molino's","1","pizza","italian","","4.0","42.8720664978","-78.8034439087","","6178.6107976"
"the-cornerstone-bar-and-grill-clarence","The Cornerstone Bar & Grill","8","tradamerican","","","4.5","42.98015","-78.590885","$$","19028.8635188"
"ling-ling-chinese-restaurant-buffalo","Ling Ling Chinese Restaurant","20","chinese","","","3.5","42.9725899","-78.87915","$","7376.37609386"
"sneakers-buffalo","Sneaker's","6","tradamerican","divebars","","3.0","42.7901611328","-78.8318099976","$","15299.7234015"
"wendys-buffalo-2","Wendy's","7","hotdogs","burgers","","3.5","42.95792","-78.87903","$","6350.42055639"
"leos-pizzeria-buffalo","Leo's Pizzeria","6","pizza","","","3.5","42.8552971","-78.809906","$","7988.3775184"
"pho-xyclo-niagara-falls-2","Pho Xyclo","157","vietnamese","","","4.0","43.07912","-79.09638","$","28585.2918101"
"tim-hortons-buffalo-4","Tim Horton's","8","hotdogs","","","3.0","42.9513","-78.82628","$","2892.78044237"
"vinces-pizza-plus-buffalo","Vince's Pizza Plus","10","pizza","","","3.5","42.95874","-78.88498","$","6820.34670985"
"rock-burger-niagara-falls","Rock Burger","19","burgers","sandwiches","","4.5","43.08869","-79.0581","$$","26824.886283"
"depew-deli-and-grocery-depew","Depew Deli & Grocery","25","delis","grocery","sandwiches","5.0","42.9014166475","-78.6932452619","$","10174.7701936"
"the-syndicate-restaurant-and-brewery-niagara-falls","The Syndicate Restaurant and Brewery","235","breweries","newcanadian","","4.0","43.08956","-79.10987","$$","30145.030342"
"koi-niagara-falls","Koi","21","asianfusion","salad","sushi","4.0","43.086393","-79.056669","$$","26567.5302863"
"toni-pepperoni-buffalo","Toni Pepperoni","24","buffets","pizza","","3.5","42.9923591614","-78.8046646118","$","7253.48367278"
"roman-cafe-north-tonawanda","Roman Cafe","32","pizza","italian","cafes","4.0","43.0450287","-78.875","$$","14042.7966747"
"mabels-gourmet-pizza-fort-erie","Mabel's Gourmet Pizza","3","pizza","","","4.5","42.8639","-79.06608","$$","21778.4160808"
"flying-squirrel-coffee-lounge-fort-erie","Flying Squirrel Coffee Lounge","2","breakfast_brunch","sandwiches","coffee","5.0","42.88118","-79.05152","","20110.0422709"
"crows-nest-tavern-getzville","Crow's Nest Tavern","15","newamerican","","","4.0","43.02437","-78.76757","$","11436.9768431"
"milkies-on-elmwood-buffalo","Milkie's On Elmwood","17","newamerican","bars","comedyclubs","2.5","42.9114265","-78.8772507","$","5500.80539167"
"orchid-asian-bistro-kenmore","Orchid Asian Bistro","72","thai","sushi","","3.5","42.97254","-78.87916","$$","7346.81831168"
"the-ward-buffalo-2","The Ward","3","newamerican","gastropubs","","2.5","42.869869","-78.87268","","7991.46680746"
"mighty-taco-buffalo-9","Mighty Taco","17","mexican","","","3.0","43.0397491","-78.8246078","$","12562.578851"
"taki-japanese-restaurant-niagara-falls","Taki Japanese Restaurant","122","sushi","japanese","tapas","4.0","43.09483","-79.072791","$$","28169.5284772"
"yanks-old-niagara-bar-and-grill-niagara-falls","Yanks Old Niagara Bar and Grill","172","tradamerican","pizza","","4.0","43.09204","-79.07659","$$","28196.3770964"
"lagniappes-allentown-buffalo","Lagniappes Allentown","1","pizza","","","4.0","42.918678","-78.896736","","6868.10467902"
"taza-charcoal-rotisserie-chicken-east-amherst","Taza Charcoal Rotisserie Chicken","14","mediterranean","juicebars","catering","4.5","43.02479","-78.69756","$$","14365.1812729"
"m-t-pockets-bar-buffalo","M T Pockets Bar","9","sandwiches","","","4.0","42.947425","-78.851737","$$","3869.61457782"
"pasquales-east-aurora-2","Pasquale's","44","pizza","italian","wine_bars","3.5","42.76829","-78.62552","$$","23364.0987828"
"house-of-china-1-buffalo","House Of China 1","3","chinese","","","2.5","42.9279099","-78.8895569","","6213.72209025"
"taco-bell-buffalo-9","Taco Bell","8","hotdogs","mexican","","2.5","42.9155044213","-78.7547646965","$","4926.74206549"
"mighty-taco-buffalo-12","Mighty Taco","9","mexican","","","2.5","42.9970825307","-78.8004490222","$","7852.18390222"
"squires-tap-room-tonawanda","Squire's Tap Room","15","tradamerican","seafood","sandwiches","3.5","43.01939","-78.88341","$$","11744.1103698"
"steak-stone-and-sushi-lockport","Steak Stone & Sushi","42","sushi","steak","japanese","4.0","43.1445302814","-78.6969573051","$$","25919.4941298"
"kabab-and-curry-williamsville-2","Kabab & Curry","113","indpak","pakistani","halal","4.0","42.9644659","-78.6791934","$$","11670.6279054"
"hawaiian-bbq-food-truck-buffalo","Hawaiian BBQ- Food Truck","7","foodtrucks","bbq","hawaiian","3.0","42.97852","-78.85447","$$","5580.69335114"
"jp-fitzgeralds-hamburg-2","JP Fitzgeralds","59","chicken_wings","sportsbars","sandwiches","4.0","42.7259142","-78.824518","$$","22387.9680898"
"carrabbas-italian-grill-amherst-2","Carrabba's Italian Grill","112","italian","seafood","","3.5","43.00016","-78.82222","$$","8080.19438875"
"the-755-restaurant-and-lounge-niagara-falls-2","The 755 Restaurant & Lounge","23","lebanese","salad","sandwiches","4.5","43.0959568173","-79.0406052768","$$","26427.7929034"
"gigis-cucina-povera-kenmore","Gigi's Cucina Povera","57","mediterranean","","","3.5","42.958877","-78.854286","$$","4868.25639681"
"good-guys-pizza-north-tonawanda","Good Guys Pizza","52","pizza","","","4.5","43.063723","-78.866138","$$","15792.704477"
"antica-pizzeria-niagara-falls","Antica Pizzeria","246","pizza","italian","","4.0","43.09157","-79.07736","$$","28212.0745988"
"chinese-cookery-getzville","Chinese Cookery","30","chinese","","","4.0","43.0145645","-78.7687073","$","10361.8772119"
"wah-sing-kitchen-buffalo","Wah Sing Kitchen","12","chinese","","","3.5","42.91539","-78.89284","$","6614.3874"
"tavern-at-windsor-park-williamsville","Tavern at Windsor Park","94","sportsbars","burgers","tradamerican","3.5","42.997201822","-78.6976000294","$$","12215.9495457"
"akron-ale-house-akron","Akron Ale House","21","tradamerican","salad","sandwiches","4.0","43.0196352898","-78.502250053","$$","27309.1881879"
"byblos-authentic-lebanese-and-middle-eastern-cuisine-getzville","Byblos Authentic Lebanese & Middle Eastern Cuisine","32","mideastern","","","4.0","43.0233116","-78.7681885","$$","11308.3385954"
"clarence-center-coffee-co-and-cafe-clarence-center","Clarence Center Coffee Co & Cafe","46","coffee","cafes","","4.5","43.010231","-78.637001","$$","17053.1041596"
"rockys-island-pizza-grand-island","Rocky's Island Pizza","10","pizza","","","4.5","43.03184","-78.97316","$$","17470.6297198"
"nicholes-wanakah-grill-lake-view","Nichole's Wanakah Grill","7","pubs","tradamerican","","4.5","42.7294006","-78.9171295","$$","23556.2507601"
"waldens-buffalo","Walden's","6","tradamerican","","","3.0","42.9086229","-78.7601382","$$","4781.44344732"
"pettibones-grille-buffalo-2","Pettibones Grille","6","tradamerican","bars","cafes","2.0","42.881291","-78.8745285","$$","7135.0491235"
"popeyes-louisiana-kitchen-buffalo-2","Popeyes Louisiana Kitchen","16","hotdogs","chicken_wings","","2.0","42.78604","-78.8122","$$","15708.9592515"
